url,description,name,Herkunftsland,Anbauregion,Weingut,Marke,Produktkategorie,Qualitätsstufe,Cuvee,Jahrgang,Geschmacksrichtung,Farbnuance,Flaschengröße,Alkoholgehalt,Restzucker,Säure,Trinktemperatur,Passende Speisen,Hinweis auf Allergene,Hersteller,Model,Generierte Beschreibung,Tonalität
https://www.vindor.de/piedemonte-gamma-blanco-do-navarra,"Glänzende strohgelbe Farbe. Im Bukett saubere und natürliche Aromen, erinnernd an den Duft der Trauben am Rebstock mit einigen Anklängen an Zitrusfrüchte. Im Mund frisch und rund mit Röstnoten und Anklängen an Zitrusfrüchte.","Piedemonte, Gamma Blanco, DO Navarra",Spanien,Navarra,Bodegas Piedemonte,Piedemonte,Weißwein,D.O.,"Chardonnay, Moscatel, Viura",2022,trocken,strohgelb,"0,75 l","12,5 %","2,4 g/l","5,0 g/l",8-10 °C,"Sehr gut zu allen Arten von Fisch, Schweinefleisch und Geflügel, Paellas und Nudelgerichten",enthält Sulfite,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien",OpenAI: text-davinci-003,"
Der Piedemonte Chardonnay, Moscatel und Viura ist ein trockener Weißwein aus dem spanischen Anbaugebiet Navarra. Er präsentiert sich in einer strohgelben Farbe und überzeugt mit seinen fruchtigen Aromen von Apfel, Birne und Zitrusfrüchten. Im Geschmack ist er frisch und elegant, mit einer leichten Würze und einem angenehmen Abgang. Der Piedemonte Chardonnay, Moscatel und Viura ist ein ausgezeichneter Begleiter für Fisch, Schweinefleisch, Geflügel, Paellas und Nudelgerichte. Genießen Sie diesen Wein, um die Aromen und Düfte eines spanischen Sommerabends zu erleben.",professionell
https://www.vindor.de/albino-armani-pinot-grigio-friuli-grave-doc-friuli,"Leidenschaft und Hingabe kennzeichnen diesen hochklassigen Pinot Grigio von Armani, dessen Name seit über 400 Jahren für höchste Qualitiät steht. Wunderbares, intensives und charakteristisches Bukett das an Birnen und reife Äpfel erinnert und sich mit Düften von trockenem Heu und gerösteten Mandeln entfaltet. Am Gaumen ist er frisch und mineralisch, genau wie das Land, aus dem er stammt.","Albino Armani, Pinot Grigio Friuli Grave, DOC Friuli",Italien,Friaul,Albino Armani,Albino Armani,Weißwein,DOC,,2022,trocken,strahlendes Strohgelb,"0,75 l","12,5 %","2,7 g/l","5,3 g/l",8-10 °C,,enthält Sulfite,"Cantina Vini Armani ,  Località Ceradello, Via Ceradello 401, IT-37020 Dolcè - Italien",OpenAI: text-davinci-003,"
Der Albino Armani DOC Weißwein aus dem Friaul in Italien ist ein trockener Wein mit einem strahlenden Strohgelb. Sein Aroma ist würzig und fruchtig, mit Noten von Birne, Pfirsich und Zitrone. Sein Geschmack ist weich und saftig, mit einer angenehmen Säure. Er passt hervorragend zu Fischgerichten, Gemüse- und Kartoffelgerichten sowie zu Geflügel. Genießen Sie diesen Wein bei 8-10 °C. 

Der Albino Armani DOC Weißwein wird von Cantina Vini Armani in Località Ceradello, Via Ceradello 401, IT-37020 Dolcè - Italien hergestellt. Er enthält Sulfite.",professionell
https://www.vindor.de/kressmann-grande-reserve-blanc-ac-bordeaux,"Die Firma Kressmann (das bedeutendste Handelhaus in Bordeaux) produziert diesen herrlichen Weißwein. Ein Wein bei dem alles passt: Eine schöne goldgelbe Farbe, ein reichhaltiges, vollfruchtiges und großartiges Bukett.","Kressmann, Grande Reserve Blanc, AC Bordeaux",Frankreich,Bordeaux,CVBG Dourthe - Kressmann,Kressmann,Weißwein,AC Bordeaux,"Sauvignon blanc, Sémillon, Muscadelle",2021,trocken,goldgelb,"0,75 l",12 %,"2,0 g/l","4,0 g/l",8-10 °C,"Ideal zu Gemüse und hellem Fleisch, zu Fisch und Krustentieren, optimal zu gegrilltem Fisch.",enthält Sulfite,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France",OpenAI: text-davinci-003,"
Der Kressmann Sauvignon blanc Sémillon Muscadelle 2021 ist ein französischer Weißwein aus der Anbauregion Bordeaux. Dieser Wein beeindruckt durch seine goldgelbe Farbnuance und sein trockenes Aroma. Er überzeugt durch seine fruchtigen Noten von Zitrusfrüchten, Kräutern und einem Hauch von Maracuja. Der Kressmann Sauvignon blanc Sémillon Muscadelle 2021 ist ideal zu Gemüse und hellem Fleisch, zu Fisch und Krustentieren, aber auch optimal zu gegrilltem Fisch. Genießen Sie diesen Wein und lassen Sie sich von seinen Aromen und Düften verzaubern.",professionell
https://www.vindor.de/fortant-de-france-sauvignon-serigrafiert-vin-de-pays-d-oc-in-serigrafierter-flasche,"Die besondere, serigrafierte Flasche erfreut das Auge so wie der Wein später den Gaumen. Frische, exotische Noten, am Gaumen schöne, frische Säure, feine Sauvignon Blanc-Aromatik, gute Struktur.","Fortant de France, Sauvignon Serigrafiert, Vin de Pays d'Oc -in serigrafierter Flasche-",Frankreich,Languedoc,Les Vins de Skalli,Les Vins Skalli,Weißwein,IGT / IGP,,2021,trocken,,"0,75 l","11,5 %","10,0 g/l","5,0 g/l",8-10 °C,"asiatische Küche, Salat, Geflügel, Nachspeisen und zu allen Gelegenheiten",enthält Sulfite,"Les Vins de Skalli, 1266 rte Châteauneuf du Pape, F 84700 SORGUES, France",OpenAI: text-davinci-003,"
Der Les Vins de Skalli Weißwein aus der Region Languedoc in Frankreich ist ein trockener Wein mit einem Alkoholgehalt von 11,5 % und einem Restzucker von 10,0 g/l. Seine Säure von 5,0 g/l verleiht ihm ein frisches und lebendiges Aroma. 

Dieser Wein hat ein sehr ausgewogenes und komplexes Bouquet. Sie schmecken Aromen von reifen Früchten wie Apfel und Birne, aber auch eine leichte Würze von Kräutern sowie eine feine Mineralität. 

Der Les Vins de Skalli ist ein hervorragender Begleiter zu asiatischer Küche, Salat, Geflügel, Nachspeisen und zu allen Gelegenheiten. Genießen Sie ihn bei einer Trinktemperatur von 8-10 °C. 

Der Les Vins de Skalli ist ein einzigartiger Wein, der eine vollmundige und ausdrucksstarke Erfahrung schafft. Er wird Ihnen ein unvergessliches Geschmackserlebnis bereiten.",professionell
https://www.vindor.de/la-vie-est-belle-blanc-9-5-vdf-suedwestfrankreich,"Sie möchten die schönen Momente im Leben unbeschwert genießen? Dann versuchen Sie es einmal mit diesem wunderbar leichten und frischen Wein, der mit intensiven Aromen von Blüten, Grapefruit und Zitronenschale die Sinne erfreut. Ein feines Prickeln auf der Zunge, eine belebende Säure und eine dezente Restsüße machen ihn zum idealen Sommerwein - ein unbeschwerter Hochgenuss für die schönsten Momente im Leben.","La vie est belle Blanc 9,5%, VDF Südwestfrankreich",Frankreich,,La vie est belle,La vie est belle,Weißwein,Vin de France,,2022,halbtrocken,strohgelb,"0,75 l","9,5 %","18,0 g/l","7,6 g/l",8-10 °C,"Vorspeisen, Meeresfrüchte, Fisch, Geflügel, Pasta, Salate",enthält Sulfite,"La vie est belle, FR-11000 Carcassonne - Frankreich",OpenAI: text-davinci-003,"
Dieser La vie est belle Weißwein aus dem Jahrgang 2022 ist ein vin de France und überzeugt durch seinen halbtrockenen Geschmack. Seine strohgelbe Farbnuance macht ihn zu einem wahren Augenschmaus. Er passt ideal zu Vorspeisen, Meeresfrüchte, Fisch, Geflügel, Pasta und Salaten. Seine Aromen von exotischen Früchten, Blüten und Kräutern machen ihn zu einem besonderen Genuss. Sein Bouquet ist anhaltend und sein Abgang ist fruchtig und leicht würzig. Genießen Sie die besondere Komposition aus Aromen und Düften.",professionell
https://www.vindor.de/weingut-gerald-beck-zweigelt-classic-burgenland,"Das Weingut Beck liefert mit dem Zweigelt Classic eine klassische Variante des beliebten Rotweins. Der Zweigelt, welcher die meistangebaute Rebsorte Österreichs ist, besitzt einen fruchtig-würzigen Duft, der Ihre Sinne verführen wird. Am Gaumen wird er von Kirschen und roten Beeren getragen und endet in einem harmonischen, lang anhaltenden Abgang. Daher passt der Zweigelt Classic hervorragend zu Antipasti und Wild. Servieren Sie den Wein am besten in einem großen Rotweinglas bei einer Trinktemperatur von 16-18°C.","Weingut Gerald Beck, Zweigelt Classic, Burgenland",Österreich,Burgenland,Weingut Gerald Beck,Beck,Rotwein,Qualitätswein,,2016,trocken,kirschrot,"0,75 l","13,5 %","5,0 g/l","5,0 g/l",16-18 °C,"Antipasti, Wildschwein mit karamellisierten Birnenspalten und Preiselbeerensoße",enthält Sulfite,"Weingut Gerald Beck, Untere Hauptstraße 19, A-7122 Gols, Österreich",OpenAI: text-davinci-003,"Aromen und Düfte: reife Kirschen, Brombeeren, Pflaumen, Gewürze, Schokolade.

Der Beck Qualitätswein aus dem Burgenland, Österreich, ist ein kirschroter Trockenwein, der durch seine reifen Kirschen, Brombeeren, Pflaumen, Gewürze und Schokolade Aromen und Düfte aufweist. Er passt wunderbar zu Antipasti oder Wildschwein mit karamellisierten Birnenspalten und Preiselbeerensoße. Der Beck Qualitätswein wird von Weingut Gerald Beck hergestellt und ist ein einzigartiges Erlebnis für jeden Weinliebhaber. Genießen Sie diesen besonderen Wein und lassen Sie sich von seiner Vielfalt an Aromen und Düften überraschen.",professionell
https://www.vindor.de/edlmoser-laessiger-gruener-veltliner-niederoesterreich,"Wenn Sie es gern locker mögen, oder wie der Österreicher sagt LÄSSIG, ist dieser Wein genau das Richtige für Sie. Österreichs bekannteste Rebsorte in Reinkultur. LAESSIGER Grüner Veltliner duftet nach Apfel und Pfeffer und punktet mit knackiger, klarer Frucht und erfrischender Leichtigkeit. Das passt hervorragend zu gegrillten und rohen Fischen oder einer klassischen Brettljause. Wer wagt,gewinnt!","Edlmoser, Laessiger Grüner Veltliner, Niederösterreich",Österreich,Niederösterreich,Edlmoser Wines,Laessiger,Weißwein,,,2022,trocken,strahlendes Strohgelb,"0,75 l",12 %,"4,0 g/l","6,5 g/l",8-9 °C,"Roher oder gegrillter Fisch, Wiener Schnitzel, typische Brettljause - oder einfach so.",enthält Sulfite,"Edlmoser Weingut & Heuriger, Maurer Lange Gasse 123 - 1230 Wien - Österreich",OpenAI: text-davinci-003,"
Der Laessiger Weißwein aus dem Edlmoser Weingut & Heuriger in Wien, Österreich, ist ein frischer, trockener Wein. Er präsentiert sich im Glas in einem strahlenden Strohgelb und verströmt ein Aroma von reifen Äpfeln und Zitrusfrüchten. Am Gaumen erwartet Sie eine harmonische Balance aus Frucht und Säure. Der Laessiger ist ein idealer Begleiter zu rohem oder gegrilltem Fisch, Wiener Schnitzel sowie zu einer typischen Brettljause. Genießen Sie diesen köstlichen Wein einfach so oder als Begleiter zu Ihren Lieblingsgerichten.",professionell
https://www.vindor.de/rockabilly-weinkult-cuvee-maximilian-weinviertel,"Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult ""Cuvée Maximilian"" überzeugt durch seine wunderbare Trinkfreudig- und Fruchtigkeit. Rubinrot, in der Nase vielschichtig, duftet nach Zwetschke, Marzipan und etwas Minze, am Gaumen Röstaromen, Beerenkonfit und etwas dunkle Schokolade, saftige und trinkanimierende Cuvée. DER ROCKT !","Rockabilly Weinkult, Cuvée Maximilian, Weinviertel",Österreich,Weinviertel,Weingut Rockabilly Weinkult,Rockabilly Weinkult,Rotwein,Qualtätswein aus Österreich,"Zweigelt, Merlot, Cabernet Sauvignon",,trocken,dunkelrot mit kirschfarbenen Reflexen,"0,75 l",13 %,"5,0 g/l","5,2 g/l",14-16 °C,"ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse",enthält Sulfite,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich",OpenAI: text-davinci-003,"
Der Rockabilly Weinkult Zweigelt, Merlot, Cabernet Sauvignon ist ein Qualitätswein aus Österreich. Er ist ein dunkelroter Wein mit kirschfarbenen Reflexen und einer trockenen Geschmacksrichtung. Sein Aroma ist fruchtig und würzig, mit Noten von schwarzen Johannisbeeren, Brombeeren und Pflaumen. Am Gaumen ist er weich und harmonisch, mit einer angenehmen Säure. Er passt ideal zu Fleischgerichten vom Schwein, Rind und vom Grill, zu Tapas und Käse. Genießen Sie diesen Wein und lassen Sie sich verzaubern!",professionell
https://www.vindor.de/rockabilly-weinkult-sauvignon-blanc-weinviertel,"Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult Sauvignon Blanc überzeugt durch seine Aromenspannbreite. In der Nase ein Duft nach frischer Paprika und Brombeere, bleibt am Gaumen haften, ein vielschichtiger Wein mit Spannung und tollem Trinkvergnügen. DER ROCKT !","Rockabilly Weinkult, Sauvignon Blanc, Weinviertel",Österreich,Weinviertel,Weingut Rockabilly Weinkult,Rockabilly Weinkult,Weißwein,Qualtätswein aus Österreich,,2016,trocken,Strohgelb mit grünen Reflexen,"0,75 l","12,5 %","6,4 g/l","6,3 g/l",8-9 °C,"Aperitif, Eierspeisen, Fisch und Schalentiere, Nudelgerichte mit hellen Soßen, Gemüsegerichte wie Gemüseauflauf, Gratin, Risotto.",enthält Sulfite,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich",OpenAI: text-davinci-003,"
Der Rockabilly Weinkult Qualitätswein aus Österreich ist ein Weißwein mit einer strohgelben Farbnuance und grünen Reflexen. Der trockene Wein ist ein wahrer Genuss und überzeugt durch seine angenehm harmonische Balance zwischen Frucht und Säure. Im Bukett erkennt man Aromen von Apfel, Birne und Zitrusfrüchten. Dieser Wein ist ein perfekter Begleiter für Aperitifs, Eierspeisen, Fisch und Schalentiere, Nudelgerichte mit hellen Soßen und Gemüsegerichte wie Gemüseauflauf, Gratin oder Risotto. Genießen Sie den Rockabilly Weinkult Qualitätswein aus Österreich und erleben Sie ein unvergessliches Geschmackserlebnis!",professionell
https://www.vindor.de/weingut-pfaffl-zweigelt-vom-haus-niederoesterreich,"Zum Skifahren nach Österreich ? Klar, kann man machen. Wir empfehlen Weine vom vielfach prämierten Weingut Pfaffl aus Niederösterreich. Kaum ein Weingut mach so sehr auf sich aufmerksam, wie dieses. Unglaubliche Qualitäten, Vielfalt und Prämierungen. Worauf warten Sie noch ? Hier die Fakten: Der Zweigelt überzeugt schon beim Anblick druch sein tiefes Rubinrot. Die dunkle, vollreife Kirschen in der Nase, die Fülle und Saftigkeit am Gaumen machen diesen Wein zu einem Erlebnis. Rund und edel, würzige Noten und sanftes Tannin, kompakter, runder Körper - wunderbar. Vielfach prämiert in jedem Jahrgang.","Weingut Pfaffl, Zweigelt vom Haus, Niederösterreich",Österreich,Niederösterreich,Weingut Pfaffl,Weingut Pfaffl,Rotwein,,,2022,trocken,sehr dunkles Rubinrot,"0,75 l","13,5 %","3,0 g/l","5,1 g/l",16-18 °C,"diverse Braten, zu Steaks, Pasta und Pizza",enthält Sulfite,"Weingut R&A Pfaffl GmbH & Co KG, Schulgasse 21 A-2100 Stetten, Österreich",OpenAI: text-davinci-003,"
Der Weingut Pfaffl Rotwein ist ein ausgezeichneter Tropfen aus dem Herzen Österreichs. Er wird im Weingut Pfaffl in Niederösterreich aus den besten Trauben des Jahrgangs 2022 gekeltert. Der Wein präsentiert sich in einem sehr dunklen Rubinrot und überzeugt durch seinen trockenen Charakter. Sein Aroma ist eine Mischung aus Fruchtnoten, Gewürzen und Kräutern. Dieser Rotwein passt hervorragend zu diversen Braten, Steaks, Pasta und Pizza. Genießen Sie diesen Wein und lassen Sie sich von seinem unvergleichlichen Geschmack begeistern.",professionell
