url,description,name,Herkunftsland,Anbauregion,Weingut,Marke,Produktkategorie,Qualitätsstufe,Cuvee,Jahrgang,Geschmacksrichtung,Farbnuance,Flaschengröße,Alkoholgehalt,Restzucker,Säure,Trinktemperatur,Passende Speisen,Hinweis auf Allergene,Hersteller,Model,Generierte Beschreibung,Tonalität
https://www.vindor.de/piedemonte-gamma-blanco-do-navarra,"Glänzende strohgelbe Farbe. Im Bukett saubere und natürliche Aromen, erinnernd an den Duft der Trauben am Rebstock mit einigen Anklängen an Zitrusfrüchte. Im Mund frisch und rund mit Röstnoten und Anklängen an Zitrusfrüchte.","Piedemonte, Gamma Blanco, DO Navarra",Spanien,Navarra,Bodegas Piedemonte,Piedemonte,Weißwein,D.O.,"Chardonnay, Moscatel, Viura",2022,trocken,strohgelb,"0,75 l","12,5 %","2,4 g/l","5,0 g/l",8-10 °C,"Sehr gut zu allen Arten von Fisch, Schweinefleisch und Geflügel, Paellas und Nudelgerichten",enthält Sulfite,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien",OpenAI: text-davinci-003,"
Der Piedemonte Chardonnay Moscatel Viura ist ein ausgezeichneter Weißwein aus der D.O.-Region Navarra in Spanien. Er wird von der Bodegas Piedemonte in Olite, Navarra, Spanien hergestellt. Der Wein hat eine strohgelbe Farbnuance und einen Alkoholgehalt von 12,5 %. Sein Geschmack ist trocken und überzeugt durch seine fruchtigen Aromen und Düfte von Zitrus, weißen Blüten und Honig. Dieser Wein passt sehr gut zu Fisch, Schweinefleisch, Geflügel, Paellas und Nudelgerichten. Er ist ein perfekter Begleiter für jeden Anlass. Bitte beachten Sie, dass der Wein Sulfite enthält. Genießen Sie diesen ausgezeichneten Wein aus Spanien!",professionell
https://www.vindor.de/albino-armani-pinot-grigio-friuli-grave-doc-friuli,"Leidenschaft und Hingabe kennzeichnen diesen hochklassigen Pinot Grigio von Armani, dessen Name seit über 400 Jahren für höchste Qualitiät steht. Wunderbares, intensives und charakteristisches Bukett das an Birnen und reife Äpfel erinnert und sich mit Düften von trockenem Heu und gerösteten Mandeln entfaltet. Am Gaumen ist er frisch und mineralisch, genau wie das Land, aus dem er stammt.","Albino Armani, Pinot Grigio Friuli Grave, DOC Friuli",Italien,Friaul,Albino Armani,Albino Armani,Weißwein,DOC,,2022,trocken,strahlendes Strohgelb,"0,75 l","12,5 %","2,7 g/l","5,3 g/l",8-10 °C,,enthält Sulfite,"Cantina Vini Armani ,  Località Ceradello, Via Ceradello 401, IT-37020 Dolcè - Italien",OpenAI: text-davinci-003,"
Der Albino Armani DOC Weißwein aus dem Friaul in Italien ist ein trockener Wein mit einem strahlenden Strohgelb. Sein Alkoholgehalt beträgt 12,5 %. Er wird von der Cantina Vini Armani in Località Ceradello, Via Ceradello 401, IT-37020 Dolcè - Italien, hergestellt. 

Dieser Wein ist das perfekte Begleitgetränk für Fischgerichte, Salate oder Geflügel. Seine Aromen erinnern an exotische Früchte, Birne, Aprikose und eine leichte Süße. Der Duft ist eine Komposition aus Zitrusfrüchten, Blumen, Kräutern und etwas Holz. 

Der Albino Armani DOC Weißwein ist ein Wein mit einem ausgewogenen Körper und einem lebendigen, frischen und sauberen Abgang. Er enthält Sulfite und ist ein Wein, den man nicht verpassen sollte.",professionell
https://www.vindor.de/kressmann-grande-reserve-blanc-ac-bordeaux,"Die Firma Kressmann (das bedeutendste Handelhaus in Bordeaux) produziert diesen herrlichen Weißwein. Ein Wein bei dem alles passt: Eine schöne goldgelbe Farbe, ein reichhaltiges, vollfruchtiges und großartiges Bukett.","Kressmann, Grande Reserve Blanc, AC Bordeaux",Frankreich,Bordeaux,CVBG Dourthe - Kressmann,Kressmann,Weißwein,AC Bordeaux,"Sauvignon blanc, Sémillon, Muscadelle",2021,trocken,goldgelb,"0,75 l",12 %,"2,0 g/l","4,0 g/l",8-10 °C,"Ideal zu Gemüse und hellem Fleisch, zu Fisch und Krustentieren, optimal zu gegrilltem Fisch.",enthält Sulfite,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France",OpenAI: text-davinci-003,"
Der Kressmann von CVBG Dourthe aus dem Jahr 2021 ist ein trockener Weißwein aus der Qualitätsstufe AC Bordeaux. Er stammt aus der Anbauregion Bordeaux in Frankreich und ist ein Cuvée aus Sauvignon blanc, Sémillon und Muscadelle. Er präsentiert sich in einem goldgelben Farbton und hat einen Alkoholgehalt von 12%.

Der Kressmann ist ein würziger und frischer Wein mit einem lebendigen Bouquet. Er überzeugt mit Aromen von exotischen Früchten, wie Ananas, Grapefruit und exotischen Früchten. Zudem enthält er Noten von Zitrusfrüchten und mineralischen Nuancen.

Der Kressmann ist ein vielseitiger Begleiter für viele Speisen. Er passt ideal zu Gemüse und hellem Fleisch, zu Fisch und Krustentieren und ist optimal zu gegrilltem Fisch. Durch den lebendigen Charakter des Weins wird jedes Gericht noch besser.

Der Kressmann von CVBG Dourthe ist ein trockener Weißwein aus der Anbauregion Bordeaux in Frankreich. Er ist ein Cuvée aus Sauvignon blanc, Sémillon und Muscadelle und präsentiert sich in einem goldgelben Farbton. Er überzeugt mit Aromen von exotischen Früchten, Zitrusfrüchten und mineralischen Nuancen und ist ein idealer Begleiter für Gerichte wie Gemüse und hellem Fleisch, Fisch und Krustentieren und gegrilltem Fisch.",professionell
https://www.vindor.de/fortant-de-france-sauvignon-serigrafiert-vin-de-pays-d-oc-in-serigrafierter-flasche,"Die besondere, serigrafierte Flasche erfreut das Auge so wie der Wein später den Gaumen. Frische, exotische Noten, am Gaumen schöne, frische Säure, feine Sauvignon Blanc-Aromatik, gute Struktur.","Fortant de France, Sauvignon Serigrafiert, Vin de Pays d'Oc -in serigrafierter Flasche-",Frankreich,Languedoc,Les Vins de Skalli,Les Vins Skalli,Weißwein,IGT / IGP,,2021,trocken,,"0,75 l","11,5 %","10,0 g/l","5,0 g/l",8-10 °C,"asiatische Küche, Salat, Geflügel, Nachspeisen und zu allen Gelegenheiten",enthält Sulfite,"Les Vins de Skalli, 1266 rte Châteauneuf du Pape, F 84700 SORGUES, France",OpenAI: text-davinci-003,"
Der Les Vins de Skalli IGT/IGP 2021 ist ein trockener Weißwein aus der Anbauregion Languedoc in Frankreich. Er wird aus den besten Trauben des Weinguts Les Vins de Skalli hergestellt und ist ein perfekter Begleiter für asiatische Küche, Salat, Geflügel, Nachspeisen und zu allen Gelegenheiten. Der Wein hat eine helle, lebendige Farbe und ein fruchtiges Aroma, das an frische Zitrusfrüchte und Kräuter erinnert. Am Gaumen zeigt er sich frisch und lebendig und überzeugt durch seine angenehme Säure. Der Alkoholgehalt beträgt 11,5%. Aufgrund des enthaltenen Sulfits ist der Les Vins de Skalli IGT/IGP 2021 für Allergiker nicht geeignet.",professionell
https://www.vindor.de/la-vie-est-belle-blanc-9-5-vdf-suedwestfrankreich,"Sie möchten die schönen Momente im Leben unbeschwert genießen? Dann versuchen Sie es einmal mit diesem wunderbar leichten und frischen Wein, der mit intensiven Aromen von Blüten, Grapefruit und Zitronenschale die Sinne erfreut. Ein feines Prickeln auf der Zunge, eine belebende Säure und eine dezente Restsüße machen ihn zum idealen Sommerwein - ein unbeschwerter Hochgenuss für die schönsten Momente im Leben.","La vie est belle Blanc 9,5%, VDF Südwestfrankreich",Frankreich,,La vie est belle,La vie est belle,Weißwein,Vin de France,,2022,halbtrocken,strohgelb,"0,75 l","9,5 %","18,0 g/l","7,6 g/l",8-10 °C,"Vorspeisen, Meeresfrüchte, Fisch, Geflügel, Pasta, Salate",enthält Sulfite,"La vie est belle, FR-11000 Carcassonne - Frankreich",OpenAI: text-davinci-003,"
Der La vie est belle Vin de France ist ein französischer Weißwein, der aus der Anbauregion Carcassonne stammt. Der Jahrgang 2022 zeichnet sich durch seine strohgelbe Farbnuance aus und überzeugt durch seinen halbtrockenen Geschmack. Sein Alkoholgehalt beträgt 9,5 %. 

Der La vie est belle Vin de France ist ein vielseitiger Weißwein, der sich besonders gut zu Vorspeisen, Meeresfrüchten, Fisch, Geflügel, Pasta und Salaten kombinieren lässt. Er überzeugt durch seine fruchtigen Aromen und seinen blumig-frisch-würzigen Duft.

Der La vie est belle Vin de France ist ein französischer Weißwein, der aus der Anbauregion Carcassonne stammt. Er ist ein wahrer Genuss für alle Weinliebhaber und eignet sich hervorragend als Begleiter zu einem leckeren Abendessen. Bitte beachten Sie, dass dieser Wein Sulfite enthält. Genießen Sie den La vie est belle Vin de France und lassen Sie die schöne Seite des Lebens auf sich wirken.",professionell
https://www.vindor.de/weingut-gerald-beck-zweigelt-classic-burgenland,"Das Weingut Beck liefert mit dem Zweigelt Classic eine klassische Variante des beliebten Rotweins. Der Zweigelt, welcher die meistangebaute Rebsorte Österreichs ist, besitzt einen fruchtig-würzigen Duft, der Ihre Sinne verführen wird. Am Gaumen wird er von Kirschen und roten Beeren getragen und endet in einem harmonischen, lang anhaltenden Abgang. Daher passt der Zweigelt Classic hervorragend zu Antipasti und Wild. Servieren Sie den Wein am besten in einem großen Rotweinglas bei einer Trinktemperatur von 16-18°C.","Weingut Gerald Beck, Zweigelt Classic, Burgenland",Österreich,Burgenland,Weingut Gerald Beck,Beck,Rotwein,Qualitätswein,,2016,trocken,kirschrot,"0,75 l","13,5 %","5,0 g/l","5,0 g/l",16-18 °C,"Antipasti, Wildschwein mit karamellisierten Birnenspalten und Preiselbeerensoße",enthält Sulfite,"Weingut Gerald Beck, Untere Hauptstraße 19, A-7122 Gols, Österreich",OpenAI: text-davinci-003,"
Der Beck 2016 ist ein Qualitätswein aus dem Burgenland, Österreich. Dieser trockene Rotwein hat eine kirschrote Farbnuance und einen Alkoholgehalt von 13,5%. Er ist ein wunderbarer Begleiter zu Antipasti, Wildschwein mit karamellisierten Birnenspalten und Preiselbeerensoße. Sein Aroma ist intensiv und komplex, voller Aromen von reifen roten Früchten, wie Kirschen und Brombeeren, begleitet von feinen Gewürzen und weichen Tanninen. Der Duft ist ebenfalls sehr ansprechend, mit Noten von reifen Früchten, Vanille und Gewürzen. Der Beck 2016 ist ein wunderbarer Wein, der ein wahres Geschmackserlebnis verspricht. Er enthält Sulfite.",professionell
https://www.vindor.de/edlmoser-laessiger-gruener-veltliner-niederoesterreich,"Wenn Sie es gern locker mögen, oder wie der Österreicher sagt LÄSSIG, ist dieser Wein genau das Richtige für Sie. Österreichs bekannteste Rebsorte in Reinkultur. LAESSIGER Grüner Veltliner duftet nach Apfel und Pfeffer und punktet mit knackiger, klarer Frucht und erfrischender Leichtigkeit. Das passt hervorragend zu gegrillten und rohen Fischen oder einer klassischen Brettljause. Wer wagt,gewinnt!","Edlmoser, Laessiger Grüner Veltliner, Niederösterreich",Österreich,Niederösterreich,Edlmoser Wines,Laessiger,Weißwein,,,2022,trocken,strahlendes Strohgelb,"0,75 l",12 %,"4,0 g/l","6,5 g/l",8-9 °C,"Roher oder gegrillter Fisch, Wiener Schnitzel, typische Brettljause - oder einfach so.",enthält Sulfite,"Edlmoser Weingut & Heuriger, Maurer Lange Gasse 123 - 1230 Wien - Österreich",OpenAI: text-davinci-003,"
Der Weißwein Laessiger aus dem Edlmoser Weingut & Heuriger in Österreich ist ein trockener Wein mit einem Alkoholgehalt von 12 %. Er präsentiert sich in einem strahlenden Strohgelb und ist ein wahrer Genuss für alle Sinne. Der Duft ist leicht und fruchtig, mit Noten von Apfel, Birne und Zitrone. Am Gaumen ist er frisch und lebendig, mit einer angenehmen Säure und einem harmonischen Abgang.

Der Laessiger passt hervorragend zu Rohem oder Gegrilltem Fisch, Wiener Schnitzel oder einer typischen Brettljause. Er kann aber auch einfach so als Aperitif oder zum Verkosten genossen werden. Der Wein enthält Sulfite, ist aber ansonsten allergenfrei. Genießen Sie den Laessiger und lassen Sie sich von seinem unvergleichlichen Geschmack und Aroma begeistern.",professionell
https://www.vindor.de/rockabilly-weinkult-cuvee-maximilian-weinviertel,"Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult ""Cuvée Maximilian"" überzeugt durch seine wunderbare Trinkfreudig- und Fruchtigkeit. Rubinrot, in der Nase vielschichtig, duftet nach Zwetschke, Marzipan und etwas Minze, am Gaumen Röstaromen, Beerenkonfit und etwas dunkle Schokolade, saftige und trinkanimierende Cuvée. DER ROCKT !","Rockabilly Weinkult, Cuvée Maximilian, Weinviertel",Österreich,Weinviertel,Weingut Rockabilly Weinkult,Rockabilly Weinkult,Rotwein,Qualtätswein aus Österreich,"Zweigelt, Merlot, Cabernet Sauvignon",,trocken,dunkelrot mit kirschfarbenen Reflexen,"0,75 l",13 %,"5,0 g/l","5,2 g/l",14-16 °C,"ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse",enthält Sulfite,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich",OpenAI: text-davinci-003,"
Der Rockabilly Weinkult Zweigelt Merlot Cabernet Sauvignon ist ein Qualitätswein aus Österreich. Er zeigt sich in einem dunkelroten Farbton mit kirschfarbenen Reflexen und einem Alkoholgehalt von 13%. Seine Aromen und Düfte erinnern an reife Früchte wie Kirschen, Pflaumen und Brombeeren, die durch eine angenehme Würze und einen leichten Schmelz abgerundet werden. Der Wein ist trocken und eignet sich ideal zu Fleischgerichten vom Schwein, Rind oder Grill, Tapas und Käse. Genießen Sie diesen Wein und seine ausgewogene Komposition. Der Hersteller ist das Weingut Rockabilly Weinkult, Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich. Der Wein enthält Sulfite.",professionell
https://www.vindor.de/rockabilly-weinkult-sauvignon-blanc-weinviertel,"Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult Sauvignon Blanc überzeugt durch seine Aromenspannbreite. In der Nase ein Duft nach frischer Paprika und Brombeere, bleibt am Gaumen haften, ein vielschichtiger Wein mit Spannung und tollem Trinkvergnügen. DER ROCKT !","Rockabilly Weinkult, Sauvignon Blanc, Weinviertel",Österreich,Weinviertel,Weingut Rockabilly Weinkult,Rockabilly Weinkult,Weißwein,Qualtätswein aus Österreich,,2016,trocken,Strohgelb mit grünen Reflexen,"0,75 l","12,5 %","6,4 g/l","6,3 g/l",8-9 °C,"Aperitif, Eierspeisen, Fisch und Schalentiere, Nudelgerichte mit hellen Soßen, Gemüsegerichte wie Gemüseauflauf, Gratin, Risotto.",enthält Sulfite,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich",OpenAI: text-davinci-003,"
Der Rockabilly Weinkult Qualitätswein aus Österreich ist ein trockener Weißwein, der in der Anbauregion Weinviertel in Österreich produziert wird. Er präsentiert sich im Glas in einem schönen strohgelben Farbton mit grünen Reflexen. Der Alkoholgehalt beträgt 12,5 %.

Der Rockabilly Weinkult ist ein vollmundiger Wein mit einem ausgewogenen Säure- und Fruchtgeschmack. Aromen von frischen Äpfeln, reifen Zitrusfrüchten und einem Hauch von Honig ergeben eine harmonische Komposition. Der Wein ist leicht und frisch, aber auch komplex und füllig.

Der Rockabilly Weinkult eignet sich ideal als Aperitif oder als Begleiter zu Eierspeisen, Fisch und Schalentieren, Nudelgerichten mit hellen Soßen und Gemüsegerichten wie Gemüseauflauf, Gratin und Risotto. Genießen Sie den Rockabilly Weinkult und lassen Sie sich von seinem unvergleichlichen Geschmack verzaubern. 

Hinweis: Enthält Sulfite. Hergestellt von Weingut Rockabilly Weinkult, Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich.",professionell
https://www.vindor.de/weingut-pfaffl-zweigelt-vom-haus-niederoesterreich,"Zum Skifahren nach Österreich ? Klar, kann man machen. Wir empfehlen Weine vom vielfach prämierten Weingut Pfaffl aus Niederösterreich. Kaum ein Weingut mach so sehr auf sich aufmerksam, wie dieses. Unglaubliche Qualitäten, Vielfalt und Prämierungen. Worauf warten Sie noch ? Hier die Fakten: Der Zweigelt überzeugt schon beim Anblick druch sein tiefes Rubinrot. Die dunkle, vollreife Kirschen in der Nase, die Fülle und Saftigkeit am Gaumen machen diesen Wein zu einem Erlebnis. Rund und edel, würzige Noten und sanftes Tannin, kompakter, runder Körper - wunderbar. Vielfach prämiert in jedem Jahrgang.","Weingut Pfaffl, Zweigelt vom Haus, Niederösterreich",Österreich,Niederösterreich,Weingut Pfaffl,Weingut Pfaffl,Rotwein,,,2022,trocken,sehr dunkles Rubinrot,"0,75 l","13,5 %","3,0 g/l","5,1 g/l",16-18 °C,"diverse Braten, zu Steaks, Pasta und Pizza",enthält Sulfite,"Weingut R&A Pfaffl GmbH & Co KG, Schulgasse 21 A-2100 Stetten, Österreich",OpenAI: text-davinci-003,"
Der Weingut Pfaffl Rotwein aus Niederösterreich ist ein trockener Wein mit einer sehr dunklen Rubinrot-Nuance. Der Jahrgang 2022 bietet ein volles und komplexes Geschmackserlebnis mit einem Alkoholgehalt von 13,5 %. Der Weingut Pfaffl Rotwein ist ein ausgezeichneter Begleiter zu vielen Speisen, wie diversen Braten, Steaks, Pasta und Pizza. Er überzeugt mit seinem charakteristischen Aroma und Duft nach reifen Früchten, wie Beeren und Kirschen. Der Weingut Pfaffl Rotwein ist ein qualitativ hochwertiger Wein, hergestellt von Weingut R&A Pfaffl GmbH & Co KG in Stetten, Österreich. Er enthält Sulfite.",professionell
