url,description,name,Herkunftsland,Anbauregion,Weingut,Marke,Produktkategorie,Qualitätsstufe,Cuvee,Jahrgang,Geschmacksrichtung,Farbnuance,Flaschengröße,Alkoholgehalt,Restzucker,Säure,Trinktemperatur,Passende Speisen,Hinweis auf Allergene,Hersteller,Model,Generierte Beschreibung,Tonalität
https://www.vindor.de/piedemonte-gamma-blanco-do-navarra,"Glänzende strohgelbe Farbe. Im Bukett saubere und natürliche Aromen, erinnernd an den Duft der Trauben am Rebstock mit einigen Anklängen an Zitrusfrüchte. Im Mund frisch und rund mit Röstnoten und Anklängen an Zitrusfrüchte.","Piedemonte, Gamma Blanco, DO Navarra",Spanien,Navarra,Bodegas Piedemonte,Piedemonte,Weißwein,D.O.,"Chardonnay, Moscatel, Viura",2022,trocken,strohgelb,"0,75 l","12,5 %","2,4 g/l","5,0 g/l",8-10 °C,"Sehr gut zu allen Arten von Fisch, Schweinefleisch und Geflügel, Paellas und Nudelgerichten",enthält Sulfite,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien",OpenAI: text-davinci-003,"
Der Piedemonte Gamma Blanco ist ein exquisiter Weißwein aus der spanischen Anbauregion Navarra. Er wird von der Bodegas Piedemonte Marke hergestellt und ist eine Cuvée aus Chardonnay, Moscatel und Viura. Er ist ein trockener Wein, der eine strohgelbe Farbnuance hat. Sein Aroma erinnert an reife gelbe Früchte wie Zitronen und Birnen, kombiniert mit blumigen Noten und einem Hauch von Kräutern. Dieser Wein passt hervorragend zu allen Arten von Fisch, Schweinefleisch, Geflügel, Paellas und Nudelgerichten. Genießen Sie den Piedemonte Gamma Blanco und lassen Sie sich von seinem unvergleichlichen Geschmack und seinem zarten Bouquet verzaubern.",verspielt
https://www.vindor.de/albino-armani-pinot-grigio-friuli-grave-doc-friuli,"Leidenschaft und Hingabe kennzeichnen diesen hochklassigen Pinot Grigio von Armani, dessen Name seit über 400 Jahren für höchste Qualitiät steht. Wunderbares, intensives und charakteristisches Bukett das an Birnen und reife Äpfel erinnert und sich mit Düften von trockenem Heu und gerösteten Mandeln entfaltet. Am Gaumen ist er frisch und mineralisch, genau wie das Land, aus dem er stammt.","Albino Armani, Pinot Grigio Friuli Grave, DOC Friuli",Italien,Friaul,Albino Armani,Albino Armani,Weißwein,DOC,,2022,trocken,strahlendes Strohgelb,"0,75 l","12,5 %","2,7 g/l","5,3 g/l",8-10 °C,,enthält Sulfite,"Cantina Vini Armani ,  Località Ceradello, Via Ceradello 401, IT-37020 Dolcè - Italien",OpenAI: text-davinci-003,"
Der Albino Armani Pinot Grigio Friuli Grave DOC ist ein wunderbarer Weißwein aus dem schönen Italien. Seine strahlendes Strohgelb und sein trockener Geschmack machen ihn zu einem einzigartigen Genuss. Er ist ein Wein, der mit seinen zarten Aromen und seinem frischen Duft nach Blumen und tropischen Früchten einladend und unwiderstehlich ist. Sein feiner Geschmack von Zitrusfrüchten und einem Hauch von Kräutern macht ihn zu einem idealen Begleiter zu Fischgerichten, Salaten und Käse. Lassen Sie sich von diesem wunderbaren Wein verzaubern und genießen Sie ihn bei einem schönen Abendessen.",verspielt
https://www.vindor.de/kressmann-grande-reserve-blanc-ac-bordeaux,"Die Firma Kressmann (das bedeutendste Handelhaus in Bordeaux) produziert diesen herrlichen Weißwein. Ein Wein bei dem alles passt: Eine schöne goldgelbe Farbe, ein reichhaltiges, vollfruchtiges und großartiges Bukett.","Kressmann, Grande Reserve Blanc, AC Bordeaux",Frankreich,Bordeaux,CVBG Dourthe - Kressmann,Kressmann,Weißwein,AC Bordeaux,"Sauvignon blanc, Sémillon, Muscadelle",2021,trocken,goldgelb,"0,75 l",12 %,"2,0 g/l","4,0 g/l",8-10 °C,"Ideal zu Gemüse und hellem Fleisch, zu Fisch und Krustentieren, optimal zu gegrilltem Fisch.",enthält Sulfite,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France",OpenAI: text-davinci-003,"
Der Kressmann Grande Reserve Blanc AC Bordeaux ist ein wundervoller, trockener Weißwein aus Bordeaux, Frankreich. Seine goldgelbe Farbnuance und sein harmonisches Aroma machen ihn zu einem einzigartigen Genuss. Seine Cuvée aus Sauvignon blanc, Sémillon und Muscadelle verleiht ihm einen ausgewogenen Geschmack, der an Aromen von Zitrusfrüchten, Ananas, Pfirsich und exotischen Früchten erinnert. Der Kressmann Grande Reserve Blanc ist der perfekte Begleiter zu hellem Fleisch, Fisch und Krustentieren, aber auch zu Gemüse und gegrilltem Fisch. Genießen Sie diesen wunderbaren Wein und lassen Sie sich von seiner Eleganz verzaubern.",verspielt
https://www.vindor.de/fortant-de-france-sauvignon-serigrafiert-vin-de-pays-d-oc-in-serigrafierter-flasche,"Die besondere, serigrafierte Flasche erfreut das Auge so wie der Wein später den Gaumen. Frische, exotische Noten, am Gaumen schöne, frische Säure, feine Sauvignon Blanc-Aromatik, gute Struktur.","Fortant de France, Sauvignon Serigrafiert, Vin de Pays d'Oc -in serigrafierter Flasche-",Frankreich,Languedoc,Les Vins de Skalli,Les Vins Skalli,Weißwein,IGT / IGP,,2021,trocken,,"0,75 l","11,5 %","10,0 g/l","5,0 g/l",8-10 °C,"asiatische Küche, Salat, Geflügel, Nachspeisen und zu allen Gelegenheiten",enthält Sulfite,"Les Vins de Skalli, 1266 rte Châteauneuf du Pape, F 84700 SORGUES, France",OpenAI: text-davinci-003,"
Der Fortant de France Sauvignon Serigrafiert ist ein wunderbarer Weißwein aus dem Hause Les Vins de Skalli. Er stammt aus der Anbauregion Languedoc in Frankreich und ist ein IGT / IGP. Der Jahrgang 2021 ist ein trockener Wein mit einer Flaschengröße von 0,75 l. Er verzaubert uns mit seinem zarten Aroma von frischen Zitrusfrüchten und exotischen Früchten. Sein samtiger Geschmack von Ananas und Mango verleiht ihm eine besondere Frische. Der Fortant de France Sauvignon Serigrafiert ist der perfekte Begleiter zu asiatischer Küche, Salaten, Geflügel, Nachspeisen und zu allen Gelegenheiten. Genießen Sie diesen herrlichen Wein und lassen Sie sich verzaubern!",verspielt
https://www.vindor.de/la-vie-est-belle-blanc-9-5-vdf-suedwestfrankreich,"Sie möchten die schönen Momente im Leben unbeschwert genießen? Dann versuchen Sie es einmal mit diesem wunderbar leichten und frischen Wein, der mit intensiven Aromen von Blüten, Grapefruit und Zitronenschale die Sinne erfreut. Ein feines Prickeln auf der Zunge, eine belebende Säure und eine dezente Restsüße machen ihn zum idealen Sommerwein - ein unbeschwerter Hochgenuss für die schönsten Momente im Leben.","La vie est belle Blanc 9,5%, VDF Südwestfrankreich",Frankreich,,La vie est belle,La vie est belle,Weißwein,Vin de France,,2022,halbtrocken,strohgelb,"0,75 l","9,5 %","18,0 g/l","7,6 g/l",8-10 °C,"Vorspeisen, Meeresfrüchte, Fisch, Geflügel, Pasta, Salate",enthält Sulfite,"La vie est belle, FR-11000 Carcassonne - Frankreich",OpenAI: text-davinci-003,"
La vie est belle Blanc ist ein wunderbar erfrischender Weißwein aus Südwestfrankreich. Er besticht durch seine strohgelbe Farbnuance und sein halbtrockenes Aroma. Ein feiner Duft nach exotischen Früchten und feinen Blüten wird Sie auf der Zunge verzaubern. Dieser Wein ist ein idealer Begleiter für Vorspeisen, Meeresfrüchte, Fisch, Geflügel, Pasta und Salate. Genießen Sie den La vie est belle Blanc bei 8-10°C und lassen Sie sich von seinem frischen und fruchtigen Geschmack verzaubern.",verspielt
https://www.vindor.de/weingut-gerald-beck-zweigelt-classic-burgenland,"Das Weingut Beck liefert mit dem Zweigelt Classic eine klassische Variante des beliebten Rotweins. Der Zweigelt, welcher die meistangebaute Rebsorte Österreichs ist, besitzt einen fruchtig-würzigen Duft, der Ihre Sinne verführen wird. Am Gaumen wird er von Kirschen und roten Beeren getragen und endet in einem harmonischen, lang anhaltenden Abgang. Daher passt der Zweigelt Classic hervorragend zu Antipasti und Wild. Servieren Sie den Wein am besten in einem großen Rotweinglas bei einer Trinktemperatur von 16-18°C.","Weingut Gerald Beck, Zweigelt Classic, Burgenland",Österreich,Burgenland,Weingut Gerald Beck,Beck,Rotwein,Qualitätswein,,2016,trocken,kirschrot,"0,75 l","13,5 %","5,0 g/l","5,0 g/l",16-18 °C,"Antipasti, Wildschwein mit karamellisierten Birnenspalten und Preiselbeerensoße",enthält Sulfite,"Weingut Gerald Beck, Untere Hauptstraße 19, A-7122 Gols, Österreich",OpenAI: text-davinci-003,"
Der Zweigelt Classic des Weinguts Gerald Beck aus dem Burgenland ist ein Qualitätswein, der in einer 0,75 l Flasche serviert wird. Der Jahrgang 2016 ist trocken und präsentiert sich in einer kirschroten Nuance. Der Wein bringt ein intensives Bukett mit Aromen von reifen Kirschen, Pflaumen und einem Hauch von Zimt mit sich. Am Gaumen erfreut er mit seiner vollmundigen Frucht und einer angenehmen Säure. Er macht sich hervorragend zu Antipasti und Wildschwein mit karamellisierten Birnenspalten und Preiselbeerensoße. Genießen Sie diesen Wein bei einer Temperatur von 16-18 °C.",verspielt
https://www.vindor.de/edlmoser-laessiger-gruener-veltliner-niederoesterreich,"Wenn Sie es gern locker mögen, oder wie der Österreicher sagt LÄSSIG, ist dieser Wein genau das Richtige für Sie. Österreichs bekannteste Rebsorte in Reinkultur. LAESSIGER Grüner Veltliner duftet nach Apfel und Pfeffer und punktet mit knackiger, klarer Frucht und erfrischender Leichtigkeit. Das passt hervorragend zu gegrillten und rohen Fischen oder einer klassischen Brettljause. Wer wagt,gewinnt!","Edlmoser, Laessiger Grüner Veltliner, Niederösterreich",Österreich,Niederösterreich,Edlmoser Wines,Laessiger,Weißwein,,,2022,trocken,strahlendes Strohgelb,"0,75 l",12 %,"4,0 g/l","6,5 g/l",8-9 °C,"Roher oder gegrillter Fisch, Wiener Schnitzel, typische Brettljause - oder einfach so.",enthält Sulfite,"Edlmoser Weingut & Heuriger, Maurer Lange Gasse 123 - 1230 Wien - Österreich",OpenAI: text-davinci-003,"
Der Laessiger Grüner Veltliner aus dem Edlmoser Weingut & Heuriger in Niederösterreich ist ein strahlendes Strohgelb und verspricht ein unvergessliches Geschmackserlebnis. Seine trockene Note wird von Aromen von grünen Äpfeln, Pfirsichen und Zitrusfrüchten begleitet. Ein leichtes Bouquet aus Kräutern und Blumen rundet das Ganze ab. Dieser Veltliner passt perfekt zu rohem oder gegrilltem Fisch, Wiener Schnitzel oder einer typischen Brettljause. Genießen Sie diesen Wein einfach so und lassen Sie sich von seinem unvergleichlichen Geschmack verzaubern.",verspielt
https://www.vindor.de/rockabilly-weinkult-cuvee-maximilian-weinviertel,"Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult ""Cuvée Maximilian"" überzeugt durch seine wunderbare Trinkfreudig- und Fruchtigkeit. Rubinrot, in der Nase vielschichtig, duftet nach Zwetschke, Marzipan und etwas Minze, am Gaumen Röstaromen, Beerenkonfit und etwas dunkle Schokolade, saftige und trinkanimierende Cuvée. DER ROCKT !","Rockabilly Weinkult, Cuvée Maximilian, Weinviertel",Österreich,Weinviertel,Weingut Rockabilly Weinkult,Rockabilly Weinkult,Rotwein,Qualtätswein aus Österreich,"Zweigelt, Merlot, Cabernet Sauvignon",,trocken,dunkelrot mit kirschfarbenen Reflexen,"0,75 l",13 %,"5,0 g/l","5,2 g/l",14-16 °C,"ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse",enthält Sulfite,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich",OpenAI: text-davinci-003,"
Der Rockabilly Weinkult Cuvée Maximilian ist ein stilvoller Rotwein aus dem Weinviertel in Österreich. Der Wein hat eine dunkelrote Farbe mit kirschfarbenen Reflexen und einen trockenen Geschmack. Er ist eine Cuvée aus Zweigelt, Merlot und Cabernet Sauvignon, die eine besondere Komplexität erzeugen. Dieser Wein passt ideal zu Fleischgerichten vom Schwein, Rind und vom Grill, aber auch zu Tapas und Käse. Der Rockabilly Weinkult Cuvée Maximilian ist ein Qualitätswein, der einzigartiges Aroma und Duft verspricht. Genießen Sie ein Glas des Rockabilly Weinkult Cuvée Maximilian und lassen Sie sich auf eine Reise in die Welt der Weine entführen!",verspielt
https://www.vindor.de/rockabilly-weinkult-sauvignon-blanc-weinviertel,"Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult Sauvignon Blanc überzeugt durch seine Aromenspannbreite. In der Nase ein Duft nach frischer Paprika und Brombeere, bleibt am Gaumen haften, ein vielschichtiger Wein mit Spannung und tollem Trinkvergnügen. DER ROCKT !","Rockabilly Weinkult, Sauvignon Blanc, Weinviertel",Österreich,Weinviertel,Weingut Rockabilly Weinkult,Rockabilly Weinkult,Weißwein,Qualtätswein aus Österreich,,2016,trocken,Strohgelb mit grünen Reflexen,"0,75 l","12,5 %","6,4 g/l","6,3 g/l",8-9 °C,"Aperitif, Eierspeisen, Fisch und Schalentiere, Nudelgerichte mit hellen Soßen, Gemüsegerichte wie Gemüseauflauf, Gratin, Risotto.",enthält Sulfite,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich",OpenAI: text-davinci-003,"
Der Rockabilly Weinkult Sauvignon Blanc ist ein Qualitätswein aus Österreich. Sein strohgelbes Farbenspiel mit grünen Reflexen ist einladend und verspricht ein unvergessliches Geschmackserlebnis. Er verströmt einen Duft von weißen Blüten, frischen Kräutern und exotischen Früchten. Am Gaumen ist er frisch und fruchtig. Er begeistert mit seinem harmonischen Zusammenspiel aus zartem Säurespiel, feiner Frucht und einer leichten Mineralität. Eine wunderbare Ergänzung zu Eierspeisen, Fisch und Schalentieren, Nudelgerichten mit hellen Soßen oder Gemüsegerichten wie Gemüseauflauf, Gratin und Risotto. Der Rockabilly Weinkult Sauvignon Blanc ist ein erfrischender Aperitif und ein einzigartiger Begleiter für jede Gelegenheit.",verspielt
https://www.vindor.de/weingut-pfaffl-zweigelt-vom-haus-niederoesterreich,"Zum Skifahren nach Österreich ? Klar, kann man machen. Wir empfehlen Weine vom vielfach prämierten Weingut Pfaffl aus Niederösterreich. Kaum ein Weingut mach so sehr auf sich aufmerksam, wie dieses. Unglaubliche Qualitäten, Vielfalt und Prämierungen. Worauf warten Sie noch ? Hier die Fakten: Der Zweigelt überzeugt schon beim Anblick druch sein tiefes Rubinrot. Die dunkle, vollreife Kirschen in der Nase, die Fülle und Saftigkeit am Gaumen machen diesen Wein zu einem Erlebnis. Rund und edel, würzige Noten und sanftes Tannin, kompakter, runder Körper - wunderbar. Vielfach prämiert in jedem Jahrgang.","Weingut Pfaffl, Zweigelt vom Haus, Niederösterreich",Österreich,Niederösterreich,Weingut Pfaffl,Weingut Pfaffl,Rotwein,,,2022,trocken,sehr dunkles Rubinrot,"0,75 l","13,5 %","3,0 g/l","5,1 g/l",16-18 °C,"diverse Braten, zu Steaks, Pasta und Pizza",enthält Sulfite,"Weingut R&A Pfaffl GmbH & Co KG, Schulgasse 21 A-2100 Stetten, Österreich",OpenAI: text-davinci-003,"
Dieser Zweigelt vom Weingut Pfaffl ist ein wahrer Hochgenuss! Er besticht durch seine sehr dunkle Rubinrote Farbnuance und seine trockene Geschmacksrichtung. Sein Aroma ist vollmundig und erinnert an dunkle Beeren und Gewürze. Sein Geschmack ist vollmundig und hat eine schöne Säure. Der Wein ist ein perfekter Begleiter zu diversen Braten, Steaks, Pasta und Pizza. Genießen Sie diesen Wein und lassen Sie sich von seinem unvergleichlichen Geschmack begeistern!",verspielt
