url,description,name,Herkunftsland,Anbauregion,Weingut,Marke,Produktkategorie,Qualitätsstufe,Cuvee,Jahrgang,Geschmacksrichtung,Farbnuance,Flaschengröße,Alkoholgehalt,Restzucker,Säure,Trinktemperatur,Passende Speisen,Hinweis auf Allergene,Hersteller,Model,Generierte Beschreibung,Tonalität
https://www.vindor.de/piedemonte-gamma-blanco-do-navarra,"Glänzende strohgelbe Farbe. Im Bukett saubere und natürliche Aromen, erinnernd an den Duft der Trauben am Rebstock mit einigen Anklängen an Zitrusfrüchte. Im Mund frisch und rund mit Röstnoten und Anklängen an Zitrusfrüchte.","Piedemonte, Gamma Blanco, DO Navarra",Spanien,Navarra,Bodegas Piedemonte,Piedemonte,Weißwein,D.O.,"Chardonnay, Moscatel, Viura",2022,trocken,strohgelb,"0,75 l","12,5 %","2,4 g/l","5,0 g/l",8-10 °C,"Sehr gut zu allen Arten von Fisch, Schweinefleisch und Geflügel, Paellas und Nudelgerichten",enthält Sulfite,"Bodegas Piedemonte, Rua Romana, 0 - ES 31390 Olite, Navarra, Spanien",AlephAlpha: luminous-supreme-control," Der Wein ""Piedemonte Gamma Blanco"" ist ein trockener Weißwein aus der DO Navarra in Spanien. Er wird aus Chardonnay, Moscatel und Viura hergestellt und hat einen starken und angenehmen Duft nach tropischen Früchten mit einem Hauch von Mandeln. Am Gaumen ist er vollmundig und weich, mit einem langen Abgang. Er passt hervorragend zu allen Arten von Fisch, Schweinefleisch und Geflügel, zu Paellas und Nudelgerichten. Genießen Sie ihn bei einer Trinktemperatur von 8-10 °C.",freundlich
https://www.vindor.de/albino-armani-pinot-grigio-friuli-grave-doc-friuli,"Leidenschaft und Hingabe kennzeichnen diesen hochklassigen Pinot Grigio von Armani, dessen Name seit über 400 Jahren für höchste Qualitiät steht. Wunderbares, intensives und charakteristisches Bukett das an Birnen und reife Äpfel erinnert und sich mit Düften von trockenem Heu und gerösteten Mandeln entfaltet. Am Gaumen ist er frisch und mineralisch, genau wie das Land, aus dem er stammt.","Albino Armani, Pinot Grigio Friuli Grave, DOC Friuli",Italien,Friaul,Albino Armani,Albino Armani,Weißwein,DOC,,2022,trocken,strahlendes Strohgelb,"0,75 l","12,5 %","2,7 g/l","5,3 g/l",8-10 °C,,enthält Sulfite,"Cantina Vini Armani ,  Località Ceradello, Via Ceradello 401, IT-37020 Dolcè - Italien",AlephAlpha: luminous-supreme-control," Der Albino Armani, Pinot Grigio Friuli Grave, DOC Friuli, ist ein strahlendes Strohgelb, mit einem subtilen Duft nach Apfel, Birne und Zitrusfrüchten. Am Gaumen ist er frisch und knackig mit einer angenehmen Säure, die den Geschmack von Zitrusfrüchten und Apfel unterstützt. Dieser trockene Weißwein passt gut zu Meeresfrüchten, Fisch, Geflügel und hellem Fleisch. Genießen Sie ihn bei einer Temperatur von 8-10 °C.",freundlich
https://www.vindor.de/kressmann-grande-reserve-blanc-ac-bordeaux,"Die Firma Kressmann (das bedeutendste Handelhaus in Bordeaux) produziert diesen herrlichen Weißwein. Ein Wein bei dem alles passt: Eine schöne goldgelbe Farbe, ein reichhaltiges, vollfruchtiges und großartiges Bukett.","Kressmann, Grande Reserve Blanc, AC Bordeaux",Frankreich,Bordeaux,CVBG Dourthe - Kressmann,Kressmann,Weißwein,AC Bordeaux,"Sauvignon blanc, Sémillon, Muscadelle",2021,trocken,goldgelb,"0,75 l",12 %,"2,0 g/l","4,0 g/l",8-10 °C,"Ideal zu Gemüse und hellem Fleisch, zu Fisch und Krustentieren, optimal zu gegrilltem Fisch.",enthält Sulfite,"CVBG Dourthe Kressmann (C&C EXPORT), 35 Rue de Bordeaux Parempuyre –  33295 Blanquefort Cedex - France",AlephAlpha: luminous-supreme-control," Der Wein hat ein frisches und fruchtiges Aroma mit Noten von grünem Apfel, Zitrusfrüchten und weißen Blüten. Am Gaumen ist er frisch und fruchtig, mit einer knackigen Säure und einem langen Abgang. Er passt ideal zu Gemüse und hellem Fleisch, zu Fisch und Krustentieren, aber auch zu gegrilltem Fisch. Die Trinktemperatur liegt zwischen 8-10 °C und der Alkoholgehalt bei 12 %. Enthält Sulfite.",freundlich
https://www.vindor.de/fortant-de-france-sauvignon-serigrafiert-vin-de-pays-d-oc-in-serigrafierter-flasche,"Die besondere, serigrafierte Flasche erfreut das Auge so wie der Wein später den Gaumen. Frische, exotische Noten, am Gaumen schöne, frische Säure, feine Sauvignon Blanc-Aromatik, gute Struktur.","Fortant de France, Sauvignon Serigrafiert, Vin de Pays d'Oc -in serigrafierter Flasche-",Frankreich,Languedoc,Les Vins de Skalli,Les Vins Skalli,Weißwein,IGT / IGP,,2021,trocken,,"0,75 l","11,5 %","10,0 g/l","5,0 g/l",8-10 °C,"asiatische Küche, Salat, Geflügel, Nachspeisen und zu allen Gelegenheiten",enthält Sulfite,"Les Vins de Skalli, 1266 rte Châteauneuf du Pape, F 84700 SORGUES, France",AlephAlpha: luminous-supreme-control," Dieser Sauvignon aus dem Languedoc ist trocken und knackig und eignet sich perfekt für die asiatische Küche, als Begleiter zu Salaten und Geflügel sowie zu Nachspeisen. Die frischen und fruchtigen Aromen von grünem Apfel, Stachelbeere und Zitrusfrüchten werden durch subtile Noten von Gewürzen und Kräutern ergänzt und verleihen diesem Wein einen einzigartigen und ansprechenden Geschmack. Der Wein ist leicht und erfrischend mit einem langen Abgang, der die Sinne belebt. Genießen Sie ihn bei 8-10 °C als Begleiter zu Ihren Lieblingsgerichten.",freundlich
https://www.vindor.de/la-vie-est-belle-blanc-9-5-vdf-suedwestfrankreich,"Sie möchten die schönen Momente im Leben unbeschwert genießen? Dann versuchen Sie es einmal mit diesem wunderbar leichten und frischen Wein, der mit intensiven Aromen von Blüten, Grapefruit und Zitronenschale die Sinne erfreut. Ein feines Prickeln auf der Zunge, eine belebende Säure und eine dezente Restsüße machen ihn zum idealen Sommerwein - ein unbeschwerter Hochgenuss für die schönsten Momente im Leben.","La vie est belle Blanc 9,5%, VDF Südwestfrankreich",Frankreich,,La vie est belle,La vie est belle,Weißwein,Vin de France,,2022,halbtrocken,strohgelb,"0,75 l","9,5 %","18,0 g/l","7,6 g/l",8-10 °C,"Vorspeisen, Meeresfrüchte, Fisch, Geflügel, Pasta, Salate",enthält Sulfite,"La vie est belle, FR-11000 Carcassonne - Frankreich",AlephAlpha: luminous-supreme-control," Der La vie est belle Blanc ist ein halbtrockener Weißwein aus dem Südwesten Frankreichs. Er hat ein wunderschönes Strohgelb und ein reichhaltiges Bouquet mit Aromen von gelben Früchten wie Aprikose und Pfirsich sowie zarten Noten von Honig und Blüten. Am Gaumen ist er frisch und knackig mit einem langen Abgang, der an reife Früchte erinnert. Dieser Wein passt perfekt zu Vorspeisen, Meeresfrüchten, Fisch, Geflügel, Pasta und Salaten. Genießen Sie ihn bei einer Temperatur von 8-10 °C.",freundlich
https://www.vindor.de/weingut-gerald-beck-zweigelt-classic-burgenland,"Das Weingut Beck liefert mit dem Zweigelt Classic eine klassische Variante des beliebten Rotweins. Der Zweigelt, welcher die meistangebaute Rebsorte Österreichs ist, besitzt einen fruchtig-würzigen Duft, der Ihre Sinne verführen wird. Am Gaumen wird er von Kirschen und roten Beeren getragen und endet in einem harmonischen, lang anhaltenden Abgang. Daher passt der Zweigelt Classic hervorragend zu Antipasti und Wild. Servieren Sie den Wein am besten in einem großen Rotweinglas bei einer Trinktemperatur von 16-18°C.","Weingut Gerald Beck, Zweigelt Classic, Burgenland",Österreich,Burgenland,Weingut Gerald Beck,Beck,Rotwein,Qualitätswein,,2016,trocken,kirschrot,"0,75 l","13,5 %","5,0 g/l","5,0 g/l",16-18 °C,"Antipasti, Wildschwein mit karamellisierten Birnenspalten und Preiselbeerensoße",enthält Sulfite,"Weingut Gerald Beck, Untere Hauptstraße 19, A-7122 Gols, Österreich",AlephAlpha: luminous-supreme-control," Der Zweigelt Classic von Weingut Gerald Beck ist ein trockener Rotwein aus dem Burgenland in Österreich. Sein tiefes Kirschrot und die reichen Aromen von Kirsche und Beeren machen ihn zu einem idealen Begleiter für Antipasti und Wildschwein mit karamellisierten Birnenspalten. Mit seinem weichen Tannin und seinem fruchtigen Abgang ist dieser Wein ein Genuss für jeden Rotweinliebhaber. Er wird am besten bei 16-18 °C serviert und eignet sich auch hervorragend als Begleiter für herzhafte Gerichte wie Rindfleisch oder Käseplatten. Der Zweigelt Classic ist eine ausgezeichnete Wahl für alle, die einen Rotwein mit vollem Körper und fruchtigen Aromen suchen.",freundlich
https://www.vindor.de/edlmoser-laessiger-gruener-veltliner-niederoesterreich,"Wenn Sie es gern locker mögen, oder wie der Österreicher sagt LÄSSIG, ist dieser Wein genau das Richtige für Sie. Österreichs bekannteste Rebsorte in Reinkultur. LAESSIGER Grüner Veltliner duftet nach Apfel und Pfeffer und punktet mit knackiger, klarer Frucht und erfrischender Leichtigkeit. Das passt hervorragend zu gegrillten und rohen Fischen oder einer klassischen Brettljause. Wer wagt,gewinnt!","Edlmoser, Laessiger Grüner Veltliner, Niederösterreich",Österreich,Niederösterreich,Edlmoser Wines,Laessiger,Weißwein,,,2022,trocken,strahlendes Strohgelb,"0,75 l",12 %,"4,0 g/l","6,5 g/l",8-9 °C,"Roher oder gegrillter Fisch, Wiener Schnitzel, typische Brettljause - oder einfach so.",enthält Sulfite,"Edlmoser Weingut & Heuriger, Maurer Lange Gasse 123 - 1230 Wien - Österreich",AlephAlpha: luminous-supreme-control," Edlmoser, Laessiger Grüner Veltliner aus Niederösterreich, Österreich.

Dieser Grüne Veltliner besticht mit seinem frischen, knackigen und fruchtigen Aroma. Das Geschmacksprofil ist komplex und bietet Noten von Stachelbeere, Apfel und Zitrusfrüchten. Ein leichter Hauch von grünem Pfeffer und Kräuter verleiht diesem Wein eine erfrischende und lebendige Textur.

Edlmoser Grüner Veltliner ist ein idealer Begleiter für eine Vielzahl von Gerichten, von rohem oder gegrilltem Fisch bis hin zu Wiener Schnitzel oder einer typischen Brettljause. Er passt auch hervorragend zu leichten Salaten oder einfach so, als erfrischender Aperitif.

Dieser Grüne Veltliner ist trocken und knackig mit einem Alkoholgehalt von 12 % und einem Restzuckergehalt von 4 g/l. Die Säure von 6,5 g/l sorgt für einen ausgewogenen und erfrischenden Abgang.

Edlmoser Grüner Veltliner ist ein unkomplizierter Wein, der sich leicht öffnen und genießen lässt. Er ist ein idealer Begleiter für jede Gelegenheit und wird Sie mit seinem frischen und lebendigen Geschmack begeistern.",freundlich
https://www.vindor.de/rockabilly-weinkult-cuvee-maximilian-weinviertel,"Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult ""Cuvée Maximilian"" überzeugt durch seine wunderbare Trinkfreudig- und Fruchtigkeit. Rubinrot, in der Nase vielschichtig, duftet nach Zwetschke, Marzipan und etwas Minze, am Gaumen Röstaromen, Beerenkonfit und etwas dunkle Schokolade, saftige und trinkanimierende Cuvée. DER ROCKT !","Rockabilly Weinkult, Cuvée Maximilian, Weinviertel",Österreich,Weinviertel,Weingut Rockabilly Weinkult,Rockabilly Weinkult,Rotwein,Qualtätswein aus Österreich,"Zweigelt, Merlot, Cabernet Sauvignon",,trocken,dunkelrot mit kirschfarbenen Reflexen,"0,75 l",13 %,"5,0 g/l","5,2 g/l",14-16 °C,"ideal zu Fleischgereichen vom Schwein, Rind, auch vom Grill, zu Tapas und Käse",enthält Sulfite,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich",AlephAlpha: luminous-supreme-control," Der Rockabilly Weinkult Cuvée Maximilian, Weinviertel, Österreich, ist ein trockener Rotwein mit dunkelroten Kirschen und einem Hauch von Brombeeren. Die Cuvée aus Zweigelt, Merlot und Cabernet Sauvignon hat einen vollmundigen Körper und weiche Tannine, die sich mit jeder Sekunde mehr entfalten. Ein idealer Begleiter zu herzhaften Gerichten wie Braten, Röstkartoffeln und Käse. Servieren Sie ihn bei einer Temperatur von 14-16 °C und genießen Sie ihn!",freundlich
https://www.vindor.de/rockabilly-weinkult-sauvignon-blanc-weinviertel,"Achtung: Hoher Kultfaktor ! Die Rock’n’Roll-Winzer aus Österreich: Rockabilly Weinkult – Wein, der rockt, und das nicht nur bei Genießern mit Tolle.
Der Rockabilly Weinkult Sauvignon Blanc überzeugt durch seine Aromenspannbreite. In der Nase ein Duft nach frischer Paprika und Brombeere, bleibt am Gaumen haften, ein vielschichtiger Wein mit Spannung und tollem Trinkvergnügen. DER ROCKT !","Rockabilly Weinkult, Sauvignon Blanc, Weinviertel",Österreich,Weinviertel,Weingut Rockabilly Weinkult,Rockabilly Weinkult,Weißwein,Qualtätswein aus Österreich,,2016,trocken,Strohgelb mit grünen Reflexen,"0,75 l","12,5 %","6,4 g/l","6,3 g/l",8-9 °C,"Aperitif, Eierspeisen, Fisch und Schalentiere, Nudelgerichte mit hellen Soßen, Gemüsegerichte wie Gemüseauflauf, Gratin, Risotto.",enthält Sulfite,"Weingut Rockabilly Weinkult,  Ramona & René Pollak, Hauptstraße 21, 2074 Unterretzbach - Österreich",AlephAlpha: luminous-supreme-control," Der Sauvignon Blanc des Weinguts Rockabilly Weinkult hat ein frisches und fruchtiges Aroma mit Anklängen von Stachelbeere und grünem Apfel. Er ist knackig und lebendig am Gaumen, mit einem langen und erfrischenden Abgang. Dieser Sauvignon Blanc passt perfekt zu Vorspeisen, Eierspeisen, Fisch und Schalentieren, Nudelgerichten mit hellen Soßen, Gemüsegerichten wie Gemüseauflauf, Gratin, Risotto und vielen anderen Gerichten. Genießen Sie ihn bei einer kühlen Temperatur von 8-9 °C.",freundlich
https://www.vindor.de/weingut-pfaffl-zweigelt-vom-haus-niederoesterreich,"Zum Skifahren nach Österreich ? Klar, kann man machen. Wir empfehlen Weine vom vielfach prämierten Weingut Pfaffl aus Niederösterreich. Kaum ein Weingut mach so sehr auf sich aufmerksam, wie dieses. Unglaubliche Qualitäten, Vielfalt und Prämierungen. Worauf warten Sie noch ? Hier die Fakten: Der Zweigelt überzeugt schon beim Anblick druch sein tiefes Rubinrot. Die dunkle, vollreife Kirschen in der Nase, die Fülle und Saftigkeit am Gaumen machen diesen Wein zu einem Erlebnis. Rund und edel, würzige Noten und sanftes Tannin, kompakter, runder Körper - wunderbar. Vielfach prämiert in jedem Jahrgang.","Weingut Pfaffl, Zweigelt vom Haus, Niederösterreich",Österreich,Niederösterreich,Weingut Pfaffl,Weingut Pfaffl,Rotwein,,,2022,trocken,sehr dunkles Rubinrot,"0,75 l","13,5 %","3,0 g/l","5,1 g/l",16-18 °C,"diverse Braten, zu Steaks, Pasta und Pizza",enthält Sulfite,"Weingut R&A Pfaffl GmbH & Co KG, Schulgasse 21 A-2100 Stetten, Österreich",AlephAlpha: luminous-supreme-control," Weingut Pfaffl, Zweigelt vom Haus, Niederösterreich, Österreich
Der Zweigelt vom Haus von Pfaffl ist ein trockener, vollmundiger Rotwein mit einem fruchtigen und würzigen Aroma. Er ist die perfekte Begleitung für diverse Braten, zu Steaks, Pasta und Pizza. Sein tiefes Rubinrot und sein süffiger Geschmack machen ihn zu einem idealen Begleiter für gesellige Abende mit Freunden und Familie. Genießen Sie ihn bei einer Trinktemperatur von 16-18 °C.",freundlich
